customer_id,signup_date,city,state,segment
C22415,2022-11-15,Chandigarh,Punjab,Budget
C22416,2023-11-23,Mumbai,Maharashtra,Budget
C22417,2023-07-14,Kochi,Kerala,Premium
C22418,2022-09-03,Chennai,Tamil Nadu,Value
C22419,2022-10-30,Hyderabad,Telangana,Value
C22420,2023-11-05,Hyderabad,Telangana,Value
C22421,2022-10-16,Mumbai,Maharashtra,Budget
C22422,2023-06-19,Lucknow,Uttar Pradesh,Value
C22423,2024-02-09,Chennai,Tamil Nadu,Premium
C22424,2023-11-02,Mumbai,Maharashtra,Value
C22425,2023-03-10,Mumbai,Maharashtra,Premium
C22426,2023-07-24,Mumbai,Maharashtra,Value
C22427,2024-04-24,Chennai,Tamil Nadu,Budget
C22428,2022-07-17,Chennai,Tamil Nadu,Value
C22429,2024-06-20,Hyderabad,Telangana,Budget
C22430,2024-03-31,Delhi,Delhi,Value
C22431,2022-12-10,Hyderabad,Telangana,Value
C22432,2023-03-03,Hyderabad,Telangana,Premium
C22433,2023-05-09,Mumbai,Maharashtra,Budget
C22434,2022-08-14,Delhi,Delhi,Premium
C22435,2024-06-24,Mumbai,Maharashtra,Premium
C22436,2024-04-23,Jaipur,Rajasthan,Budget
C22437,2022-12-13,Pune,Maharashtra,Premium
C22438,2023-07-18,Kochi,Kerala,Budget
C22439,2024-05-02,Delhi,Delhi,Budget
C22440,2023-10-22,Jaipur,Rajasthan,Premium
C22441,2023-07-29,Chennai,Tamil Nadu,Budget
C22442,2023-09-02,Bangalore,Karnataka,Value
C22443,2023-08-15,Delhi,Delhi,Value
C22444,2022-10-22,Pune,Maharashtra,Budget
C22445,2024-02-01,Jaipur,Rajasthan,Value
C22446,2023-06-22,Delhi,Delhi,Budget
C22447,2023-09-22,Mumbai,Maharashtra,Budget
C22448,2024-05-29,Pune,Maharashtra,Premium
C22449,2023-08-24,Chandigarh,Punjab,Premium
C22450,2022-12-01,Pune,Maharashtra,Value
C22451,2023-09-24,Delhi,Delhi,Budget
C22452,2022-07-30,Bangalore,Karnataka,Value
C22453,2022-09-09,Bangalore,Karnataka,Premium
C22454,2023-03-10,Ahmedabad,Gujarat,Budget
C22455,2022-10-22,Kolkata,West Bengal,Budget
C22456,2023-12-09,Chennai,Tamil Nadu,Premium
C22457,2022-12-31,Delhi,Delhi,Value
C22458,2022-09-28,Lucknow,Uttar Pradesh,Budget
C22459,2024-04-29,Chennai,Tamil Nadu,Budget
C22460,2023-07-04,Chandigarh,Punjab,Premium
C22461,2023-11-27,Chennai,Tamil Nadu,Value
C22462,2022-10-25,Ahmedabad,Gujarat,Budget
C22463,2023-05-22,Kolkata,West Bengal,Premium
C22464,2024-05-05,Delhi,Delhi,Premium
C22465,2022-12-16,Chandigarh,Punjab,Budget
C22466,2023-10-09,Mumbai,Maharashtra,Value
C22467,2023-10-11,Kolkata,West Bengal,Budget
C22468,2023-08-11,Chandigarh,Punjab,Value
C22469,2022-11-27,Delhi,Delhi,Budget
C22470,2022-10-19,Chennai,Tamil Nadu,Budget
C22471,2024-02-07,Hyderabad,Telangana,Value
C22472,2024-04-28,Kolkata,West Bengal,Value
C22473,2023-06-30,Ahmedabad,Gujarat,Budget
C22474,2022-11-19,Chennai,Tamil Nadu,Budget
C22475,2023-06-05,Kolkata,West Bengal,Premium
C22476,2023-04-15,Delhi,Delhi,Budget
C22477,2024-02-16,Delhi,Delhi,Value
C22478,2022-08-18,Bangalore,Karnataka,Budget
C22479,2024-02-14,Pune,Maharashtra,Value
C22480,2024-02-22,Delhi,Delhi,Budget
C22481,2022-07-16,Pune,Maharashtra,Budget
C22482,2022-08-30,Bangalore,Karnataka,Value
C22483,2022-09-09,Kolkata,West Bengal,Budget
C22484,2023-04-25,Mumbai,Maharashtra,Value
C22485,2024-03-17,Chennai,Tamil Nadu,Budget
C22486,2024-06-06,Chennai,Tamil Nadu,Budget
C22487,2022-12-01,Lucknow,Uttar Pradesh,Value
C22488,2024-01-02,Pune,Maharashtra,Budget
C22489,2022-10-02,Kolkata,West Bengal,Budget
C22490,2023-06-20,Jaipur,Rajasthan,Budget
C22491,2022-09-23,Pune,Maharashtra,Budget
C22492,2024-06-08,Delhi,Delhi,Budget
C22493,2023-10-07,Ahmedabad,Gujarat,Budget
C22494,2023-08-06,Pune,Maharashtra,Budget
C22495,2023-11-15,Bangalore,Karnataka,Premium
C22496,2024-03-15,Pune,Maharashtra,Budget
C22497,2023-12-27,Ahmedabad,Gujarat,Premium
C22498,2024-02-11,Chandigarh,Punjab,Premium
C22499,2024-05-17,Chandigarh,Punjab,Budget
C22500,2023-11-02,Delhi,Delhi,Budget
C22501,2024-02-12,Bangalore,Karnataka,Budget
C22502,2024-02-01,Mumbai,Maharashtra,Value
C22503,2023-05-29,Delhi,Delhi,Value
C22504,2023-01-08,Jaipur,Rajasthan,Value
C22505,2024-06-13,Bangalore,Karnataka,Value
C22506,2022-11-17,Chennai,Tamil Nadu,Budget
C22507,2023-03-11,Chennai,Tamil Nadu,Premium
C22508,2024-01-08,Kolkata,West Bengal,Budget
C22509,2023-11-24,Delhi,Delhi,Premium
C22510,2023-09-18,Delhi,Delhi,Budget
C22511,2022-12-22,Bangalore,Karnataka,Budget
C22512,2022-11-17,Bangalore,Karnataka,Premium
C22513,2022-11-27,Kochi,Kerala,Value
C22514,2023-08-12,Ahmedabad,Gujarat,Value
C22515,2022-10-06,Bangalore,Karnataka,Value
C22516,2023-05-12,Jaipur,Rajasthan,Premium
C22517,2023-02-22,Bangalore,Karnataka,Premium
C22518,2024-06-09,Kolkata,West Bengal,Value
C22519,2023-03-28,Delhi,Delhi,Budget
C22520,2023-06-19,Kolkata,West Bengal,Value
C22521,2022-10-31,Bangalore,Karnataka,Premium
C22522,2023-12-26,Mumbai,Maharashtra,Value
C22523,2022-09-27,Delhi,Delhi,Premium
C22524,2023-04-10,Bangalore,Karnataka,Budget
C22525,2022-09-29,Pune,Maharashtra,Premium
C22526,2023-07-19,Mumbai,Maharashtra,Budget
C22527,2022-08-04,Chennai,Tamil Nadu,Budget
C22528,2024-06-04,Pune,Maharashtra,Value
C22529,2022-08-29,Chennai,Tamil Nadu,Value
C22530,2023-09-27,Kolkata,West Bengal,Budget
C22531,2022-11-14,Mumbai,Maharashtra,Premium
C22532,2024-05-15,Chennai,Tamil Nadu,Premium
C22533,2022-12-22,Lucknow,Uttar Pradesh,Value
C22534,2023-06-15,Chennai,Tamil Nadu,Budget
C22535,2022-12-23,Chennai,Tamil Nadu,Budget
C22536,2023-11-27,Pune,Maharashtra,Value
C22537,2022-11-03,Delhi,Delhi,Value
C22538,2023-08-30,Pune,Maharashtra,Budget
C22539,2024-01-06,Lucknow,Uttar Pradesh,Value
C22540,2023-01-02,Mumbai,Maharashtra,Value
C22541,2023-05-08,Jaipur,Rajasthan,Value
C22542,2024-05-07,Delhi,Delhi,Value
C22543,2022-12-09,Bangalore,Karnataka,Value
C22544,2023-01-17,Ahmedabad,Gujarat,Budget
C22545,2022-08-14,Ahmedabad,Gujarat,Budget
C22546,2024-04-07,Jaipur,Rajasthan,Premium
C22547,2022-09-11,Lucknow,Uttar Pradesh,Budget
C22548,2022-12-06,Bangalore,Karnataka,Premium
C22549,2022-11-04,Chennai,Tamil Nadu,Budget
C22550,2024-06-18,Bangalore,Karnataka,Value
C22551,2024-03-19,Bangalore,Karnataka,Budget
C22552,2024-01-06,Bangalore,Karnataka,Premium
C22553,2023-12-06,Pune,Maharashtra,Premium
C22554,2024-04-24,Hyderabad,Telangana,Budget
C22555,2024-04-30,Kolkata,West Bengal,Budget
C22556,2024-01-13,Pune,Maharashtra,Value
C22557,2023-06-16,Mumbai,Maharashtra,Premium
C22558,2023-08-27,Chennai,Tamil Nadu,Value
C22559,2022-08-03,Bangalore,Karnataka,Premium
C22560,2024-01-17,Bangalore,Karnataka,Budget
C22561,2022-07-09,Kolkata,West Bengal,Value
C22562,2022-10-12,Hyderabad,Telangana,Value
C22563,2023-11-12,Jaipur,Rajasthan,Budget
C22564,2024-01-21,Pune,Maharashtra,Value
C22565,2022-11-17,Hyderabad,Telangana,Premium
C22566,2023-02-14,Kolkata,West Bengal,Premium
C22567,2023-10-11,Mumbai,Maharashtra,Budget
C22568,2023-02-12,Mumbai,Maharashtra,Budget
C22569,2022-10-06,Mumbai,Maharashtra,Value
C22570,2024-05-03,Bangalore,Karnataka,Budget
C22571,2024-05-01,Delhi,Delhi,Premium
C22572,2024-03-18,Kochi,Kerala,Budget
C22573,2024-02-09,Hyderabad,Telangana,Value
C22574,2023-05-29,Chennai,Tamil Nadu,Budget
C22575,2023-01-05,Delhi,Delhi,Value
C22576,2023-07-10,Delhi,Delhi,Budget
C22577,2023-03-03,Delhi,Delhi,Budget
C22578,2023-10-29,Pune,Maharashtra,Value
C22579,2023-11-13,Bangalore,Karnataka,Value
C22580,2024-05-25,Hyderabad,Telangana,Value
C22581,2022-08-23,Chennai,Tamil Nadu,Budget
C22582,2023-04-13,Kolkata,West Bengal,Budget
C22583,2023-04-12,Mumbai,Maharashtra,Value
C22584,2022-10-24,Kolkata,West Bengal,Premium
C22585,2024-06-16,Hyderabad,Telangana,Budget
C22586,2024-05-09,Chennai,Tamil Nadu,Budget
C22587,2024-06-14,Delhi,Delhi,Budget
C22588,2022-12-31,Bangalore,Karnataka,Budget
C22589,2023-09-10,Delhi,Delhi,Budget
C22590,2022-12-05,Chandigarh,Punjab,Value
C22591,2024-04-25,Hyderabad,Telangana,Premium
C22592,2023-05-28,Kochi,Kerala,Budget
C22593,2023-03-08,Hyderabad,Telangana,Value
C22594,2022-08-14,Delhi,Delhi,Value
C22595,2024-06-13,Hyderabad,Telangana,Premium
C22596,2022-11-12,Mumbai,Maharashtra,Value
C22597,2023-04-10,Jaipur,Rajasthan,Premium
C22598,2023-08-28,Kolkata,West Bengal,Value
C22599,2024-02-07,Pune,Maharashtra,Premium
C22600,2024-04-01,Chennai,Tamil Nadu,Budget
C22601,2023-03-29,Hyderabad,Telangana,Budget
C22602,2023-05-10,Kochi,Kerala,Premium
C22603,2023-08-08,Delhi,Delhi,Value
C22604,2023-07-31,Kolkata,West Bengal,Budget
C22605,2023-05-11,Chennai,Tamil Nadu,Premium
C22606,2022-11-25,Chandigarh,Punjab,Budget
C22607,2024-04-18,Ahmedabad,Gujarat,Budget
C22608,2024-04-08,Kochi,Kerala,Value
C22609,2022-07-30,Chennai,Tamil Nadu,Value
C22610,2023-07-30,Delhi,Delhi,Value
C22611,2024-01-07,Hyderabad,Telangana,Budget
C22612,2023-04-09,Pune,Maharashtra,Premium
C22613,2024-02-08,Kolkata,West Bengal,Premium
C22614,2023-10-29,Mumbai,Maharashtra,Budget
C22615,2024-02-24,Hyderabad,Telangana,Budget
C22616,2022-11-21,Delhi,Delhi,Budget
C22617,2022-07-19,Jaipur,Rajasthan,Premium
C22618,2024-04-12,Mumbai,Maharashtra,Premium
C22619,2022-10-10,Chennai,Tamil Nadu,Value
C22620,2023-12-02,Delhi,Delhi,Premium
C22621,2023-06-29,Bangalore,Karnataka,Value
C22622,2024-03-17,Lucknow,Uttar Pradesh,Value
C22623,2022-09-22,Delhi,Delhi,Budget
C22624,2024-03-29,Mumbai,Maharashtra,Budget
C22625,2024-03-25,Mumbai,Maharashtra,Budget
C22626,2022-08-13,Hyderabad,Telangana,Value
C22627,2024-05-15,Chennai,Tamil Nadu,Budget
C22628,2024-01-08,Delhi,Delhi,Budget
C22629,2023-05-30,Pune,Maharashtra,Budget
C22630,2024-05-18,Mumbai,Maharashtra,Value
C22631,2023-10-18,Ahmedabad,Gujarat,Premium
C22632,2023-08-23,Kolkata,West Bengal,Premium
C22633,2024-01-18,Kochi,Kerala,Value
C22634,2023-02-03,Lucknow,Uttar Pradesh,Value
C22635,2022-07-03,Bangalore,Karnataka,Value
C22636,2023-03-09,Bangalore,Karnataka,Budget
C22637,2023-03-18,Pune,Maharashtra,Budget
C22638,2022-08-03,Mumbai,Maharashtra,Budget
C22639,2022-11-01,Delhi,Delhi,Value
C22640,2023-12-24,Mumbai,Maharashtra,Budget
C22641,2024-05-20,Bangalore,Karnataka,Value
C22642,2022-08-19,Hyderabad,Telangana,Budget
C22643,2023-11-08,Delhi,Delhi,Budget
C22644,2022-08-01,Mumbai,Maharashtra,Premium
C22645,2023-01-17,Pune,Maharashtra,Budget
C22646,2022-08-17,Mumbai,Maharashtra,Value
C22647,2022-09-14,Chandigarh,Punjab,Budget
C22648,2022-12-02,Delhi,Delhi,Budget
C22649,2023-11-19,Chennai,Tamil Nadu,Value
C22650,2023-04-25,Bangalore,Karnataka,Value
C22651,2023-04-05,Mumbai,Maharashtra,Budget
C22652,2024-02-26,Bangalore,Karnataka,Premium
C22653,2022-09-29,Hyderabad,Telangana,Value
C22654,2023-05-02,Ahmedabad,Gujarat,Budget
C22655,2023-05-28,Pune,Maharashtra,Budget
C22656,2024-04-20,Mumbai,Maharashtra,Value
C22657,2024-02-05,Delhi,Delhi,Value
C22658,2023-05-08,Delhi,Delhi,Budget
C22659,2023-04-23,Mumbai,Maharashtra,Budget
C22660,2022-11-19,Bangalore,Karnataka,Budget
C22661,2023-09-24,Kochi,Kerala,Budget
C22662,2023-05-20,Hyderabad,Telangana,Budget
C22663,2023-08-17,Pune,Maharashtra,Premium
C22664,2023-05-14,Pune,Maharashtra,Value
C22665,2023-06-29,Ahmedabad,Gujarat,Value
C22666,2023-06-04,Delhi,Delhi,Budget
C22667,2023-05-07,Kolkata,West Bengal,Budget
C22668,2022-10-20,Jaipur,Rajasthan,Budget
C22669,2022-10-05,Mumbai,Maharashtra,Value
C22670,2022-11-13,Bangalore,Karnataka,Budget
C22671,2023-02-22,Chandigarh,Punjab,Budget
C22672,2023-03-18,Kolkata,West Bengal,Budget
C22673,2024-03-26,Delhi,Delhi,Premium
C22674,2023-06-26,Hyderabad,Telangana,Value
C22675,2024-02-01,Bangalore,Karnataka,Budget
C22676,2024-04-12,Hyderabad,Telangana,Value
C22677,2024-06-15,Bangalore,Karnataka,Value
C22678,2022-10-28,Delhi,Delhi,Budget
C22679,2024-04-23,Pune,Maharashtra,Budget
C22680,2023-02-06,Kolkata,West Bengal,Premium
C22681,2023-11-07,Jaipur,Rajasthan,Budget
C22682,2023-05-14,Mumbai,Maharashtra,Premium
C22683,2024-05-06,Ahmedabad,Gujarat,Budget
C22684,2023-05-25,Delhi,Delhi,Value
C22685,2023-04-29,Bangalore,Karnataka,Budget
C22686,2024-02-23,Jaipur,Rajasthan,Value
C22687,2022-10-24,Bangalore,Karnataka,Premium
C22688,2022-11-16,Delhi,Delhi,Value
C22689,2024-05-13,Mumbai,Maharashtra,Budget
C22690,2023-03-20,Bangalore,Karnataka,Budget
C22691,2023-03-05,Kolkata,West Bengal,Premium
C22692,2023-02-20,Kochi,Kerala,Value
C22693,2023-08-05,Kolkata,West Bengal,Budget
C22694,2024-02-08,Jaipur,Rajasthan,Premium
C22695,2023-12-09,Pune,Maharashtra,Value
C22696,2024-04-03,Jaipur,Rajasthan,Budget
C22697,2023-04-08,Mumbai,Maharashtra,Value
C22698,2024-01-14,Lucknow,Uttar Pradesh,Value
C22699,2023-11-07,Bangalore,Karnataka,Premium
C22700,2023-03-27,Lucknow,Uttar Pradesh,Budget
C22701,2023-05-29,Mumbai,Maharashtra,Premium
C22702,2024-01-18,Pune,Maharashtra,Premium
C22703,2022-09-17,Pune,Maharashtra,Value
C22704,2023-05-09,Kochi,Kerala,Budget
C22705,2023-06-01,Kolkata,West Bengal,Premium
C22706,2023-12-28,Bangalore,Karnataka,Value
C22707,2022-09-04,Hyderabad,Telangana,Premium
C22708,2023-10-12,Bangalore,Karnataka,Budget
C22709,2024-04-06,Delhi,Delhi,Premium
C22710,2023-11-12,Delhi,Delhi,Premium
C22711,2023-08-28,Delhi,Delhi,Premium
C22712,2022-07-18,Hyderabad,Telangana,Budget
C22713,2024-02-20,Jaipur,Rajasthan,Value
C22714,2022-09-26,Lucknow,Uttar Pradesh,Budget
C22715,2023-03-17,Mumbai,Maharashtra,Budget
C22716,2023-09-02,Mumbai,Maharashtra,Budget
C22717,2023-09-26,Delhi,Delhi,Premium
C22718,2023-12-14,Delhi,Delhi,Value
C22719,2023-02-27,Mumbai,Maharashtra,Budget
C22720,2022-07-15,Bangalore,Karnataka,Premium
C22721,2023-09-08,Chennai,Tamil Nadu,Value
C22722,2024-02-16,Hyderabad,Telangana,Premium
C22723,2023-04-11,Hyderabad,Telangana,Premium
C22724,2023-12-18,Delhi,Delhi,Value
C22725,2024-04-02,Pune,Maharashtra,Budget
C22726,2022-09-22,Ahmedabad,Gujarat,Premium
C22727,2024-05-02,Bangalore,Karnataka,Budget
C22728,2024-04-21,Mumbai,Maharashtra,Value
C22729,2023-04-07,Delhi,Delhi,Premium
C22730,2022-10-02,Mumbai,Maharashtra,Budget
C22731,2023-12-16,Bangalore,Karnataka,Value
C22732,2023-09-23,Mumbai,Maharashtra,Budget
C22733,2024-02-02,Bangalore,Karnataka,Budget
C22734,2024-05-23,Delhi,Delhi,Budget
C22735,2023-06-27,Pune,Maharashtra,Premium
C22736,2023-03-13,Mumbai,Maharashtra,Budget
C22737,2024-05-05,Hyderabad,Telangana,Premium
C22738,2023-01-01,Mumbai,Maharashtra,Value
C22739,2023-10-23,Mumbai,Maharashtra,Value
C22740,2022-07-19,Ahmedabad,Gujarat,Premium
C22741,2023-05-13,Pune,Maharashtra,Value
C22742,2023-11-06,Mumbai,Maharashtra,Budget
C22743,2023-06-14,Chennai,Tamil Nadu,Budget
C22744,2023-05-22,Chennai,Tamil Nadu,Value
C22745,2024-01-16,Bangalore,Karnataka,Value
C22746,2024-03-13,Bangalore,Karnataka,Budget
C22747,2023-04-27,Jaipur,Rajasthan,Value
C22748,2022-07-08,Delhi,Delhi,Value
C22749,2022-08-23,Bangalore,Karnataka,Premium
C22750,2023-09-10,Delhi,Delhi,Value
C22751,2023-09-21,Kolkata,West Bengal,Premium
C22752,2023-09-05,Lucknow,Uttar Pradesh,Value
C22753,2022-11-07,Ahmedabad,Gujarat,Premium
C22754,2023-02-09,Kolkata,West Bengal,Value
C22755,2023-01-03,Kochi,Kerala,Value
C22756,2024-04-03,Pune,Maharashtra,Budget
C22757,2023-02-18,Kolkata,West Bengal,Value
C22758,2023-01-22,Kochi,Kerala,Premium
C22759,2022-11-28,Mumbai,Maharashtra,Budget
C22760,2022-07-04,Chennai,Tamil Nadu,Budget
C22761,2024-04-22,Pune,Maharashtra,Premium
C22762,2022-09-29,Lucknow,Uttar Pradesh,Value
C22763,2023-07-14,Jaipur,Rajasthan,Budget
C22764,2022-09-30,Ahmedabad,Gujarat,Value
C22765,2022-10-08,Lucknow,Uttar Pradesh,Value
C22766,2024-01-02,Hyderabad,Telangana,Value
C22767,2024-02-28,Mumbai,Maharashtra,Premium
C22768,2024-03-14,Mumbai,Maharashtra,Budget
C22769,2023-06-12,Hyderabad,Telangana,Value
C22770,2024-01-20,Bangalore,Karnataka,Premium
C22771,2023-01-09,Bangalore,Karnataka,Premium
C22772,2023-11-30,Bangalore,Karnataka,Budget
C22773,2024-03-21,Lucknow,Uttar Pradesh,Budget
C22774,2023-05-25,Bangalore,Karnataka,Value
C22775,2024-01-19,Ahmedabad,Gujarat,Premium
C22776,2022-12-09,Jaipur,Rajasthan,Value
C22777,2024-05-19,Hyderabad,Telangana,Value
C22778,2024-02-13,Bangalore,Karnataka,Premium
C22779,2024-05-31,Kolkata,West Bengal,Value
C22780,2023-10-27,Pune,Maharashtra,Premium
C22781,2023-01-06,Delhi,Delhi,Premium
C22782,2023-01-19,Mumbai,Maharashtra,Premium
C22783,2022-09-02,Delhi,Delhi,Premium
C22784,2023-05-16,Mumbai,Maharashtra,Value
C22785,2022-11-07,Delhi,Delhi,Budget
C22786,2023-01-17,Delhi,Delhi,Value
C22787,2022-08-31,Chennai,Tamil Nadu,Premium
C22788,2024-06-01,Chandigarh,Punjab,Premium
C22789,2022-08-04,Pune,Maharashtra,Budget
C22790,2023-06-07,Lucknow,Uttar Pradesh,Budget
C22791,2023-11-21,Kolkata,West Bengal,Value
C22792,2023-02-15,Pune,Maharashtra,Value
C22793,2022-12-25,Bangalore,Karnataka,Budget
C22794,2023-02-09,Delhi,Delhi,Value
C22795,2024-05-14,Ahmedabad,Gujarat,Budget
C22796,2023-07-05,Jaipur,Rajasthan,Value
C22797,2022-07-23,Bangalore,Karnataka,Budget
C22798,2022-07-30,Mumbai,Maharashtra,Premium
C22799,2024-06-17,Kolkata,West Bengal,Value
C22800,2023-07-22,Delhi,Delhi,Budget
C22801,2023-03-22,Mumbai,Maharashtra,Value
C22802,2023-02-25,Kolkata,West Bengal,Budget
C22803,2023-11-06,Hyderabad,Telangana,Premium
C22804,2022-09-05,Pune,Maharashtra,Value
C22805,2024-04-16,Lucknow,Uttar Pradesh,Value
C22806,2023-11-12,Hyderabad,Telangana,Budget
C22807,2023-04-13,Hyderabad,Telangana,Budget
C22808,2024-01-13,Delhi,Delhi,Value
C22809,2023-01-15,Delhi,Delhi,Budget
C22810,2023-10-03,Kolkata,West Bengal,Value
C22811,2024-06-07,Bangalore,Karnataka,Value
C22812,2023-10-30,Mumbai,Maharashtra,Budget
C22813,2022-12-31,Mumbai,Maharashtra,Budget
C22814,2023-03-16,Bangalore,Karnataka,Premium
C22815,2023-08-24,Bangalore,Karnataka,Premium
C22816,2023-03-21,Chennai,Tamil Nadu,Budget
C22817,2023-07-13,Bangalore,Karnataka,Budget
C22818,2022-07-12,Mumbai,Maharashtra,Budget
C22819,2023-03-31,Hyderabad,Telangana,Budget
C22820,2023-02-02,Jaipur,Rajasthan,Premium
C22821,2024-05-05,Mumbai,Maharashtra,Value
C22822,2024-01-12,Pune,Maharashtra,Premium
C22823,2023-08-07,Chennai,Tamil Nadu,Premium
C22824,2023-10-03,Pune,Maharashtra,Value
C22825,2023-11-15,Mumbai,Maharashtra,Value
C22826,2024-02-07,Lucknow,Uttar Pradesh,Premium
C22827,2023-04-22,Chennai,Tamil Nadu,Value
C22828,2023-10-01,Ahmedabad,Gujarat,Budget
C22829,2022-12-11,Delhi,Delhi,Value
C22830,2023-08-02,Pune,Maharashtra,Value
C22831,2023-09-06,Kolkata,West Bengal,Premium
C22832,2024-02-06,Bangalore,Karnataka,Value
C22833,2022-12-31,Bangalore,Karnataka,Budget
C22834,2024-05-05,Chennai,Tamil Nadu,Budget
C22835,2023-10-08,Mumbai,Maharashtra,Premium
C22836,2024-05-31,Pune,Maharashtra,Premium
C22837,2023-05-19,Mumbai,Maharashtra,Value
C22838,2023-04-28,Delhi,Delhi,Budget
C22839,2022-11-09,Chennai,Tamil Nadu,Budget
C22840,2023-11-23,Mumbai,Maharashtra,Value
C22841,2024-05-12,Chandigarh,Punjab,Premium
C22842,2023-03-28,Ahmedabad,Gujarat,Premium
C22843,2022-07-28,Chennai,Tamil Nadu,Premium
C22844,2022-12-07,Kolkata,West Bengal,Value
C22845,2023-03-31,Jaipur,Rajasthan,Premium
C22846,2022-11-13,Delhi,Delhi,Budget
C22847,2023-09-28,Ahmedabad,Gujarat,Budget
C22848,2023-04-06,Delhi,Delhi,Premium
C22849,2024-05-23,Bangalore,Karnataka,Budget
C22850,2022-12-14,Hyderabad,Telangana,Value
C22851,2024-01-19,Pune,Maharashtra,Value
C22852,2023-10-29,Mumbai,Maharashtra,Budget
C22853,2023-07-30,Delhi,Delhi,Budget
C22854,2023-01-25,Chennai,Tamil Nadu,Budget
C22855,2023-05-24,Bangalore,Karnataka,Value
C22856,2024-05-23,Kolkata,West Bengal,Budget
C22857,2024-06-02,Chennai,Tamil Nadu,Value
C22858,2023-09-09,Delhi,Delhi,Value
C22859,2023-09-03,Mumbai,Maharashtra,Budget
C22860,2023-10-16,Chennai,Tamil Nadu,Budget
C22861,2022-11-04,Bangalore,Karnataka,Budget
C22862,2023-04-27,Mumbai,Maharashtra,Budget
C22863,2023-08-24,Delhi,Delhi,Value
C22864,2023-11-03,Delhi,Delhi,Premium
C22865,2023-01-21,Mumbai,Maharashtra,Budget
C22866,2023-02-26,Hyderabad,Telangana,Premium
C22867,2023-08-26,Kolkata,West Bengal,Value
C22868,2022-09-12,Hyderabad,Telangana,Value
C22869,2024-02-07,Ahmedabad,Gujarat,Premium
C22870,2022-07-03,Mumbai,Maharashtra,Value
C22871,2024-02-02,Bangalore,Karnataka,Budget
C22872,2023-03-27,Chennai,Tamil Nadu,Budget
C22873,2024-06-21,Pune,Maharashtra,Value
C22874,2023-05-02,Pune,Maharashtra,Budget
C22875,2023-09-05,Pune,Maharashtra,Value
C22876,2024-05-24,Chennai,Tamil Nadu,Value
C22877,2022-11-19,Mumbai,Maharashtra,Budget
C22878,2023-03-25,Pune,Maharashtra,Value
C22879,2024-02-01,Pune,Maharashtra,Value
C22880,2023-09-14,Kochi,Kerala,Value
C22881,2023-02-02,Pune,Maharashtra,Budget
C22882,2022-07-28,Pune,Maharashtra,Budget
C22883,2022-10-27,Hyderabad,Telangana,Value
C22884,2022-08-06,Ahmedabad,Gujarat,Premium
C22885,2022-11-13,Kochi,Kerala,Value
C22886,2022-09-06,Kolkata,West Bengal,Premium
C22887,2022-12-18,Chennai,Tamil Nadu,Budget
C22888,2023-07-20,Mumbai,Maharashtra,Premium
C22889,2022-12-16,Pune,Maharashtra,Value
C22890,2023-10-14,Pune,Maharashtra,Premium
C22891,2023-09-04,Kolkata,West Bengal,Budget
C22892,2022-07-23,Mumbai,Maharashtra,Value
C22893,2022-07-07,Chennai,Tamil Nadu,Value
C22894,2022-10-11,Delhi,Delhi,Value
C22895,2023-04-14,Kolkata,West Bengal,Budget
C22896,2023-09-17,Delhi,Delhi,Budget
C22897,2023-06-17,Pune,Maharashtra,Value
C22898,2023-06-02,Delhi,Delhi,Premium
C22899,2023-09-19,Mumbai,Maharashtra,Value
C22900,2023-01-03,Chennai,Tamil Nadu,Budget
C22901,2024-05-31,Mumbai,Maharashtra,Premium
C22902,2023-01-14,Chennai,Tamil Nadu,Value
C22903,2022-10-27,Lucknow,Uttar Pradesh,Budget
C22904,2022-11-29,Chandigarh,Punjab,Budget
C22905,2022-12-28,Delhi,Delhi,Value
C22906,2023-06-19,Kolkata,West Bengal,Budget
C22907,2024-06-01,Bangalore,Karnataka,Budget
C22908,2023-06-02,Jaipur,Rajasthan,Value
C22909,2023-09-08,Kolkata,West Bengal,Budget
C22910,2023-10-06,Mumbai,Maharashtra,Budget
C22911,2022-08-02,Bangalore,Karnataka,Value
C22912,2023-03-11,Delhi,Delhi,Value
C22913,2022-10-14,Kolkata,West Bengal,Budget
C22914,2023-11-20,Bangalore,Karnataka,Budget
C22915,2022-11-08,Pune,Maharashtra,Value
C22916,2023-02-04,Chennai,Tamil Nadu,Budget
C22917,2023-05-14,Chandigarh,Punjab,Value
C22918,2023-04-20,Lucknow,Uttar Pradesh,Premium
C22919,2024-05-28,Bangalore,Karnataka,Value
C22920,2024-06-05,Pune,Maharashtra,Budget
C22921,2022-09-26,Ahmedabad,Gujarat,Budget
C22922,2024-04-18,Jaipur,Rajasthan,Budget
C22923,2022-11-06,Mumbai,Maharashtra,Budget
C22924,2023-05-29,Delhi,Delhi,Budget
C22925,2023-06-26,Delhi,Delhi,Budget
C22926,2023-07-22,Bangalore,Karnataka,Premium
C22927,2023-07-24,Mumbai,Maharashtra,Premium
C22928,2023-12-19,Hyderabad,Telangana,Value
C22929,2023-03-30,Chennai,Tamil Nadu,Budget
C22930,2023-12-05,Hyderabad,Telangana,Premium
C22931,2022-10-10,Chennai,Tamil Nadu,Budget
C22932,2022-08-18,Mumbai,Maharashtra,Budget
C22933,2023-01-21,Jaipur,Rajasthan,Budget
C22934,2022-10-12,Lucknow,Uttar Pradesh,Value
