product_id,category,subcategory,base_price
P02386,Grocery,Personal Care,208
P02387,Fashion,Footwear,6573
P02388,Fashion,Watches,7121
P02389,Fashion,Footwear,7245
P02390,Fashion,Watches,5162
P02391,Fashion,Women's Clothing,201
P02392,Electronics,Accessories,12165
P02393,Grocery,Beverages,324
P02394,Electronics,Cameras,42735
P02395,Books,Non-Fiction,1231
P02396,Grocery,Personal Care,1169
P02397,Electronics,Accessories,16055
P02398,Fashion,Women's Clothing,5516
P02399,Books,Children's,1018
P02400,Electronics,Accessories,45837
P02401,Electronics,Accessories,73100
P02402,Fashion,Watches,2575
P02403,Fashion,Women's Clothing,7558
P02404,Books,Academic,1361
P02405,Grocery,Personal Care,1966
P02406,Books,Academic,1098
P02407,Fashion,Watches,896
P02408,Electronics,Accessories,1145
P02409,Fashion,Men's Clothing,7894
P02410,Grocery,Snacks,826
P02411,Grocery,Snacks,281
P02412,Grocery,Staples,610
P02413,Electronics,Audio,29853
P02414,Electronics,Laptops,44136
P02415,Fashion,Watches,614
P02416,Home & Kitchen,Decor,17628
P02417,Home & Kitchen,Cookware,20546
P02418,Electronics,Audio,29060
P02419,Electronics,Audio,68969
P02420,Electronics,Laptops,69322
P02421,Electronics,Accessories,19202
P02422,Books,Non-Fiction,2136
P02423,Home & Kitchen,Decor,9948
P02424,Electronics,Laptops,25791
P02425,Electronics,Audio,30932
P02426,Grocery,Personal Care,782
P02427,Fashion,Men's Clothing,4452
P02428,Electronics,Audio,53168
P02429,Fashion,Watches,3904
P02430,Electronics,Cameras,15464
P02431,Fashion,Watches,3200
P02432,Electronics,Cameras,73996
P02433,Electronics,Cameras,67277
P02434,Fashion,Watches,1403
P02435,Fashion,Men's Clothing,7980
P02436,Electronics,Accessories,53770
P02437,Grocery,Staples,295
P02438,Grocery,Staples,171
P02439,Grocery,Snacks,61
P02440,Electronics,Accessories,57846
P02441,Books,Non-Fiction,1511
P02442,Electronics,Cameras,35220
P02443,Home & Kitchen,Cookware,24757
P02444,Electronics,Cameras,7231
P02445,Fashion,Watches,5209
P02446,Fashion,Footwear,3444
P02447,Fashion,Watches,3757
P02448,Fashion,Men's Clothing,6354
P02449,Electronics,Smartphones,48552
P02450,Grocery,Staples,869
P02451,Electronics,Accessories,14794
P02452,Books,Non-Fiction,1577
P02453,Electronics,Cameras,44388
P02454,Home & Kitchen,Furniture,11334
P02455,Fashion,Watches,2971
P02456,Electronics,Accessories,15270
P02457,Electronics,Audio,48564
P02458,Books,Children's,1776
P02459,Home & Kitchen,Furniture,21193
P02460,Electronics,Accessories,19322
P02461,Electronics,Smartphones,40387
P02462,Electronics,Audio,33162
P02463,Grocery,Staples,1106
P02464,Grocery,Beverages,753
P02465,Fashion,Watches,7830
P02466,Fashion,Men's Clothing,4632
P02467,Electronics,Smartphones,56538
P02468,Fashion,Women's Clothing,1083
P02469,Electronics,Accessories,38782
P02470,Electronics,Accessories,55395
P02471,Home & Kitchen,Decor,3681
P02472,Grocery,Personal Care,1471
P02473,Home & Kitchen,Furniture,24592
P02474,Electronics,Cameras,78702
P02475,Home & Kitchen,Appliances,19505
P02476,Books,Academic,1448
P02477,Grocery,Personal Care,184
P02478,Electronics,Smartphones,71248
P02479,Electronics,Audio,7531
P02480,Electronics,Audio,38060
P02481,Electronics,Accessories,59464
P02482,Books,Fiction,2885
P02483,Home & Kitchen,Decor,2090
P02484,Fashion,Men's Clothing,5143
P02485,Home & Kitchen,Cookware,19983
P02486,Home & Kitchen,Cookware,7916
P02487,Fashion,Footwear,612
P02488,Electronics,Smartphones,27812
P02489,Electronics,Laptops,62393
P02490,Fashion,Women's Clothing,3857
P02491,Electronics,Cameras,41257
P02492,Electronics,Laptops,37804
P02493,Electronics,Cameras,58838
P02494,Electronics,Laptops,33971
P02495,Electronics,Accessories,76866
P02496,Electronics,Cameras,63959
P02497,Home & Kitchen,Appliances,7337
P02498,Fashion,Watches,476
P02499,Grocery,Snacks,1848
P02500,Books,Children's,2273
P02501,Electronics,Laptops,58294
P02502,Books,Non-Fiction,1735
P02503,Electronics,Audio,5383
P02504,Fashion,Watches,3891
P02505,Grocery,Staples,363
P02506,Fashion,Women's Clothing,603
P02507,Electronics,Audio,79234
P02508,Grocery,Personal Care,1624
P02509,Electronics,Audio,50133
P02510,Books,Fiction,932
P02511,Books,Non-Fiction,339
P02512,Electronics,Laptops,40695
P02513,Home & Kitchen,Decor,21308
P02514,Books,Fiction,906
P02515,Books,Fiction,484
P02516,Grocery,Snacks,584
P02517,Fashion,Footwear,6891
P02518,Electronics,Accessories,1629
P02519,Home & Kitchen,Furniture,2922
P02520,Electronics,Audio,14382
P02521,Grocery,Staples,1196
P02522,Electronics,Accessories,12515
P02523,Electronics,Audio,36009
P02524,Electronics,Cameras,64723
P02525,Electronics,Accessories,21270
P02526,Fashion,Watches,5666
P02527,Home & Kitchen,Appliances,12200
P02528,Grocery,Staples,1605
P02529,Grocery,Beverages,1728
P02530,Grocery,Beverages,705
P02531,Grocery,Personal Care,196
P02532,Fashion,Women's Clothing,1332
P02533,Home & Kitchen,Decor,23358
P02534,Fashion,Men's Clothing,1402
P02535,Home & Kitchen,Furniture,12474
P02536,Books,Academic,2981
P02537,Electronics,Smartphones,61744
P02538,Fashion,Women's Clothing,2056
P02539,Grocery,Beverages,897
P02540,Fashion,Men's Clothing,5173
P02541,Books,Non-Fiction,711
P02542,Books,Academic,2230
P02543,Electronics,Laptops,27934
P02544,Fashion,Watches,5210
P02545,Electronics,Audio,60561
P02546,Fashion,Women's Clothing,1105
P02547,Fashion,Watches,1507
P02548,Fashion,Watches,3310
P02549,Grocery,Snacks,624
P02550,Fashion,Watches,6020
P02551,Fashion,Women's Clothing,6069
P02552,Electronics,Cameras,42835
P02553,Grocery,Snacks,778
P02554,Electronics,Audio,56596
P02555,Grocery,Beverages,965
P02556,Grocery,Snacks,316
P02557,Electronics,Laptops,69687
P02558,Electronics,Accessories,1443
P02559,Home & Kitchen,Appliances,23191
P02560,Home & Kitchen,Cookware,11303
P02561,Books,Academic,2068
P02562,Fashion,Men's Clothing,7702
P02563,Fashion,Watches,5526
P02564,Fashion,Women's Clothing,520
P02565,Electronics,Laptops,73458
P02566,Fashion,Watches,5172
P02567,Electronics,Cameras,76517
P02568,Home & Kitchen,Appliances,10880
P02569,Fashion,Watches,7361
P02570,Grocery,Personal Care,1721
P02571,Electronics,Audio,27130
P02572,Fashion,Watches,2283
P02573,Electronics,Audio,8313
P02574,Home & Kitchen,Furniture,16410
P02575,Electronics,Smartphones,31597
P02576,Home & Kitchen,Cookware,19363
P02577,Fashion,Women's Clothing,6043
P02578,Electronics,Accessories,58878
P02579,Electronics,Smartphones,47304
P02580,Fashion,Footwear,1720
P02581,Electronics,Laptops,27324
P02582,Fashion,Footwear,5584
P02583,Electronics,Laptops,14803
P02584,Electronics,Audio,44035
P02585,Fashion,Watches,5448
P02586,Fashion,Men's Clothing,6687
P02587,Fashion,Men's Clothing,293
P02588,Electronics,Accessories,8267
P02589,Electronics,Cameras,8761
P02590,Books,Academic,1393
P02591,Grocery,Staples,462
P02592,Home & Kitchen,Appliances,7190
P02593,Electronics,Cameras,15850
P02594,Electronics,Laptops,2384
P02595,Home & Kitchen,Appliances,2435
P02596,Fashion,Men's Clothing,7520
P02597,Fashion,Women's Clothing,5322
P02598,Electronics,Accessories,66919
P02599,Electronics,Smartphones,76064
P02600,Home & Kitchen,Appliances,16006
P02601,Electronics,Accessories,56792
P02602,Fashion,Footwear,1136
P02603,Fashion,Men's Clothing,6880
P02604,Electronics,Audio,10828
P02605,Home & Kitchen,Cookware,16461
P02606,Home & Kitchen,Furniture,22512
P02607,Electronics,Laptops,45502
P02608,Electronics,Cameras,77390
P02609,Fashion,Footwear,7189
P02610,Fashion,Watches,5626
P02611,Electronics,Laptops,20640
P02612,Fashion,Women's Clothing,3842
P02613,Books,Non-Fiction,2815
P02614,Fashion,Women's Clothing,5182
P02615,Books,Fiction,2776
P02616,Home & Kitchen,Decor,7018
P02617,Fashion,Footwear,3530
P02618,Grocery,Snacks,1810
P02619,Electronics,Accessories,61706
P02620,Electronics,Accessories,26211
P02621,Electronics,Accessories,13376
P02622,Electronics,Cameras,6383
P02623,Grocery,Beverages,1561
P02624,Home & Kitchen,Cookware,9663
P02625,Books,Non-Fiction,1065
P02626,Fashion,Watches,668
P02627,Electronics,Smartphones,76471
P02628,Electronics,Accessories,21541
P02629,Books,Non-Fiction,1378
P02630,Home & Kitchen,Furniture,12369
P02631,Fashion,Women's Clothing,7443
P02632,Electronics,Laptops,49019
P02633,Fashion,Footwear,1592
P02634,Home & Kitchen,Furniture,12378
P02635,Grocery,Personal Care,313
P02636,Books,Children's,2329
P02637,Electronics,Laptops,17862
P02638,Books,Academic,1966
P02639,Grocery,Personal Care,1828
P02640,Grocery,Personal Care,1439
P02641,Fashion,Watches,1006
P02642,Electronics,Smartphones,6297
P02643,Home & Kitchen,Cookware,14348
P02644,Electronics,Audio,20422
P02645,Fashion,Footwear,3678
P02646,Grocery,Beverages,1796
P02647,Electronics,Audio,12334
P02648,Electronics,Audio,51407
P02649,Electronics,Accessories,74665
P02650,Home & Kitchen,Cookware,16665
P02651,Electronics,Smartphones,21682
P02652,Fashion,Watches,5660
P02653,Electronics,Accessories,72417
P02654,Fashion,Men's Clothing,4682
P02655,Electronics,Cameras,41473
P02656,Fashion,Watches,7531
P02657,Electronics,Laptops,39509
P02658,Grocery,Personal Care,889
P02659,Home & Kitchen,Furniture,21125
P02660,Home & Kitchen,Appliances,19556
P02661,Books,Academic,2378
P02662,Electronics,Accessories,43440
P02663,Fashion,Footwear,226
P02664,Electronics,Accessories,76355
P02665,Fashion,Women's Clothing,6580
P02666,Electronics,Cameras,38824
P02667,Electronics,Audio,45596
P02668,Books,Academic,2812
P02669,Home & Kitchen,Cookware,9069
P02670,Fashion,Men's Clothing,5518
P02671,Fashion,Men's Clothing,3325
P02672,Fashion,Watches,5132
P02673,Electronics,Smartphones,76726
P02674,Books,Fiction,363
P02675,Fashion,Women's Clothing,4370
P02676,Electronics,Audio,76894
P02677,Grocery,Personal Care,188
P02678,Home & Kitchen,Cookware,11572
P02679,Books,Children's,2323
P02680,Grocery,Snacks,1306
P02681,Electronics,Laptops,14541
P02682,Fashion,Footwear,507
P02683,Fashion,Women's Clothing,3196
P02684,Electronics,Accessories,15685
P02685,Fashion,Men's Clothing,5628
P02686,Home & Kitchen,Decor,22427
P02687,Fashion,Footwear,5119
P02688,Home & Kitchen,Cookware,9078
P02689,Home & Kitchen,Decor,2259
P02690,Grocery,Snacks,1277
P02691,Fashion,Men's Clothing,5936
P02692,Electronics,Audio,11625
P02693,Home & Kitchen,Decor,4948
P02694,Grocery,Snacks,1448
P02695,Electronics,Audio,47639
P02696,Electronics,Smartphones,39394
P02697,Grocery,Staples,154
P02698,Fashion,Men's Clothing,4416
P02699,Electronics,Laptops,24965
P02700,Electronics,Audio,42948
P02701,Fashion,Men's Clothing,6707
P02702,Home & Kitchen,Furniture,11315
P02703,Electronics,Cameras,79669
P02704,Grocery,Snacks,103
P02705,Electronics,Cameras,4956
P02706,Home & Kitchen,Appliances,19726
P02707,Books,Fiction,224
P02708,Fashion,Men's Clothing,1122
P02709,Grocery,Beverages,1620
P02710,Electronics,Smartphones,53552
P02711,Books,Children's,1429
P02712,Fashion,Women's Clothing,5489
P02713,Fashion,Watches,7019
P02714,Electronics,Smartphones,12342
P02715,Electronics,Laptops,46558
P02716,Electronics,Audio,74023
P02717,Fashion,Men's Clothing,488
P02718,Electronics,Smartphones,11756
P02719,Fashion,Men's Clothing,5300
P02720,Fashion,Footwear,3876
P02721,Fashion,Footwear,7361
P02722,Fashion,Footwear,557
P02723,Electronics,Laptops,56253
P02724,Fashion,Watches,1218
P02725,Books,Non-Fiction,600
P02726,Electronics,Laptops,4472
P02727,Electronics,Smartphones,24933
P02728,Books,Fiction,2402
P02729,Electronics,Cameras,36767
P02730,Fashion,Women's Clothing,1531
P02731,Fashion,Watches,4810
P02732,Electronics,Accessories,65515
P02733,Home & Kitchen,Furniture,2792
P02734,Electronics,Laptops,40023
P02735,Grocery,Personal Care,1604
P02736,Electronics,Cameras,18036
P02737,Grocery,Personal Care,1615
P02738,Books,Non-Fiction,1336
P02739,Fashion,Men's Clothing,6530
P02740,Fashion,Men's Clothing,7861
P02741,Fashion,Women's Clothing,5492
P02742,Fashion,Men's Clothing,2729
P02743,Electronics,Cameras,78080
P02744,Home & Kitchen,Appliances,14463
P02745,Fashion,Footwear,1271
P02746,Grocery,Personal Care,1678
P02747,Electronics,Accessories,63552
P02748,Fashion,Women's Clothing,6161
P02749,Home & Kitchen,Furniture,14888
P02750,Fashion,Footwear,2817
P02751,Fashion,Men's Clothing,1142
P02752,Fashion,Women's Clothing,1302
P02753,Home & Kitchen,Decor,10467
P02754,Fashion,Men's Clothing,5631
P02755,Home & Kitchen,Decor,13902
P02756,Fashion,Women's Clothing,3622
P02757,Books,Non-Fiction,2784
P02758,Fashion,Watches,517
P02759,Electronics,Accessories,8447
P02760,Fashion,Men's Clothing,6809
P02761,Grocery,Snacks,1237
P02762,Home & Kitchen,Appliances,19475
P02763,Electronics,Audio,1743
P02764,Grocery,Staples,989
P02765,Grocery,Snacks,43
P02766,Fashion,Watches,1599
P02767,Fashion,Men's Clothing,895
P02768,Fashion,Men's Clothing,5284
P02769,Fashion,Footwear,7118
P02770,Grocery,Beverages,850
P02771,Electronics,Laptops,64689
P02772,Fashion,Watches,6226
P02773,Fashion,Watches,5600
P02774,Fashion,Footwear,1808
P02775,Books,Non-Fiction,1955
P02776,Home & Kitchen,Appliances,13149
P02777,Home & Kitchen,Cookware,10389
P02778,Fashion,Men's Clothing,7517
P02779,Grocery,Staples,1233
P02780,Fashion,Men's Clothing,493
P02781,Grocery,Beverages,385
P02782,Fashion,Women's Clothing,4099
P02783,Electronics,Smartphones,76049
P02784,Books,Fiction,1919
P02785,Grocery,Personal Care,1572
P02786,Grocery,Beverages,715
P02787,Grocery,Personal Care,39
P02788,Grocery,Personal Care,494
P02789,Grocery,Personal Care,261
P02790,Electronics,Smartphones,42651
P02791,Electronics,Cameras,8107
P02792,Fashion,Women's Clothing,3023
P02793,Grocery,Beverages,1529
P02794,Fashion,Men's Clothing,4410
P02795,Grocery,Beverages,462
P02796,Grocery,Staples,1548
P02797,Home & Kitchen,Furniture,16534
P02798,Fashion,Women's Clothing,2356
P02799,Grocery,Beverages,412
P02800,Home & Kitchen,Appliances,19946
P02801,Electronics,Cameras,54977
P02802,Grocery,Staples,1938
P02803,Books,Academic,1476
P02804,Grocery,Personal Care,377
P02805,Electronics,Laptops,53776
P02806,Fashion,Men's Clothing,536
P02807,Electronics,Laptops,51766
P02808,Books,Fiction,927
P02809,Books,Children's,1361
P02810,Fashion,Men's Clothing,2807
P02811,Home & Kitchen,Appliances,20158
P02812,Electronics,Cameras,60793
P02813,Electronics,Cameras,3944
P02814,Grocery,Staples,1489
P02815,Books,Academic,2782
P02816,Grocery,Snacks,376
P02817,Books,Fiction,2378
P02818,Fashion,Men's Clothing,3983
P02819,Fashion,Women's Clothing,1105
P02820,Books,Fiction,2696
P02821,Electronics,Laptops,57852
P02822,Fashion,Watches,4823
P02823,Fashion,Footwear,2743
P02824,Electronics,Cameras,16301
P02825,Fashion,Footwear,5479
P02826,Fashion,Women's Clothing,2740
P02827,Fashion,Footwear,6276
P02828,Grocery,Snacks,672
P02829,Electronics,Accessories,8296
P02830,Books,Fiction,2239
P02831,Fashion,Men's Clothing,6985
P02832,Home & Kitchen,Decor,9482
P02833,Fashion,Watches,1921
P02834,Fashion,Footwear,3874
P02835,Books,Fiction,1505
P02836,Electronics,Accessories,71294
P02837,Electronics,Cameras,12023
P02838,Grocery,Staples,1858
P02839,Fashion,Watches,3749
P02840,Grocery,Personal Care,793
P02841,Fashion,Footwear,1264
P02842,Electronics,Smartphones,57726
P02843,Grocery,Personal Care,1275
P02844,Electronics,Cameras,78057
P02845,Fashion,Women's Clothing,1777
P02846,Fashion,Footwear,1192
P02847,Electronics,Laptops,55531
P02848,Electronics,Accessories,5242
P02849,Electronics,Smartphones,11352
P02850,Home & Kitchen,Cookware,21314
P02851,Fashion,Women's Clothing,3777
P02852,Grocery,Staples,367
P02853,Electronics,Smartphones,27814
P02854,Electronics,Smartphones,70970
P02855,Grocery,Snacks,1219
P02856,Home & Kitchen,Cookware,19770
P02857,Electronics,Audio,51221
P02858,Books,Academic,1873
P02859,Home & Kitchen,Appliances,4373
P02860,Home & Kitchen,Furniture,24258
P02861,Electronics,Laptops,68473
P02862,Fashion,Men's Clothing,874
P02863,Home & Kitchen,Appliances,21446
P02864,Home & Kitchen,Furniture,12307
P02865,Fashion,Footwear,7966
P02866,Home & Kitchen,Furniture,14851
P02867,Grocery,Personal Care,1679
P02868,Books,Academic,910
P02869,Fashion,Footwear,5894
P02870,Grocery,Staples,1480
P02871,Fashion,Footwear,2124
P02872,Grocery,Staples,675
P02873,Electronics,Cameras,46568
P02874,Fashion,Men's Clothing,7156
P02875,Books,Non-Fiction,1816
P02876,Fashion,Women's Clothing,1362
P02877,Grocery,Staples,1160
P02878,Books,Children's,115
P02879,Fashion,Men's Clothing,7845
P02880,Grocery,Personal Care,109
P02881,Home & Kitchen,Decor,11846
P02882,Grocery,Beverages,1544
P02883,Fashion,Footwear,462
P02884,Home & Kitchen,Cookware,13348
P02885,Grocery,Personal Care,974
P02886,Electronics,Smartphones,63942
P02887,Home & Kitchen,Decor,20559
P02888,Fashion,Women's Clothing,3729
P02889,Fashion,Footwear,2076
P02890,Electronics,Cameras,44900
P02891,Fashion,Footwear,297
P02892,Electronics,Cameras,58677
P02893,Grocery,Snacks,1901
P02894,Fashion,Watches,1235
P02895,Home & Kitchen,Decor,7500
P02896,Grocery,Personal Care,1306
P02897,Fashion,Women's Clothing,908
P02898,Fashion,Women's Clothing,3942
P02899,Grocery,Snacks,631
P02900,Home & Kitchen,Cookware,17627
P02901,Electronics,Audio,68705
P02902,Books,Fiction,2267
P02903,Electronics,Laptops,2441
P02904,Fashion,Footwear,3748
P02905,Fashion,Men's Clothing,6220
P02906,Grocery,Beverages,1752
P02907,Fashion,Men's Clothing,3362
P02908,Electronics,Audio,63294
P02909,Electronics,Accessories,29948
P02910,Books,Fiction,1446
P02911,Home & Kitchen,Furniture,15890
P02912,Home & Kitchen,Furniture,21531
P02913,Fashion,Watches,751
P02914,Books,Children's,2691
P02915,Electronics,Smartphones,26966
P02916,Electronics,Laptops,3101
P02917,Electronics,Accessories,34359
P02918,Grocery,Staples,561
P02919,Electronics,Smartphones,75715
P02920,Fashion,Women's Clothing,4431
P02921,Electronics,Cameras,63661
P02922,Home & Kitchen,Appliances,19724
P02923,Books,Academic,335
P02924,Home & Kitchen,Appliances,22039
P02925,Electronics,Smartphones,58993
P02926,Fashion,Men's Clothing,628
P02927,Grocery,Snacks,1892
P02928,Electronics,Audio,54135
P02929,Home & Kitchen,Cookware,22216
P02930,Home & Kitchen,Cookware,2908
P02931,Electronics,Audio,29564
P02932,Fashion,Women's Clothing,5029
P02933,Fashion,Women's Clothing,3051
P02934,Books,Academic,608
P02935,Fashion,Footwear,4559
P02936,Grocery,Beverages,162
P02937,Electronics,Audio,56892
P02938,Home & Kitchen,Decor,5237
P02939,Electronics,Accessories,78510
P02940,Grocery,Personal Care,500
P02941,Home & Kitchen,Decor,2972
P02942,Fashion,Women's Clothing,3932
P02943,Electronics,Smartphones,75162
P02944,Books,Non-Fiction,1782
P02945,Fashion,Women's Clothing,7681
P02946,Fashion,Men's Clothing,1836
P02947,Home & Kitchen,Furniture,18664
P02948,Grocery,Staples,474
P02949,Fashion,Women's Clothing,2951
P02950,Grocery,Personal Care,557
P02951,Electronics,Audio,54578
P02952,Fashion,Footwear,2362
P02953,Fashion,Watches,694
P02954,Home & Kitchen,Cookware,8729
P02955,Home & Kitchen,Decor,12233
P02956,Home & Kitchen,Furniture,13238
P02957,Home & Kitchen,Appliances,3199
P02958,Books,Academic,2158
P02959,Grocery,Personal Care,1366
P02960,Grocery,Beverages,1080
P02961,Electronics,Smartphones,23735
P02962,Fashion,Men's Clothing,5043
P02963,Fashion,Women's Clothing,6439
P02964,Home & Kitchen,Decor,23642
P02965,Electronics,Cameras,64799
P02966,Home & Kitchen,Cookware,23531
P02967,Electronics,Laptops,5717
P02968,Fashion,Footwear,7157
P02969,Books,Non-Fiction,1428
P02970,Fashion,Men's Clothing,825
P02971,Grocery,Snacks,1799
P02972,Fashion,Footwear,2449
P02973,Fashion,Watches,7662
P02974,Home & Kitchen,Cookware,2868
P02975,Home & Kitchen,Decor,7007
P02976,Home & Kitchen,Decor,17472
P02977,Electronics,Laptops,39958
P02978,Home & Kitchen,Cookware,21894
P02979,Electronics,Audio,41895
P02980,Electronics,Audio,50368
P02981,Books,Non-Fiction,950
P02982,Electronics,Smartphones,77581
P02983,Electronics,Audio,43544
P02984,Fashion,Men's Clothing,1230
P02985,Home & Kitchen,Furniture,8766
P02986,Fashion,Men's Clothing,3662
P02987,Home & Kitchen,Cookware,16170
P02988,Electronics,Smartphones,23676
P02989,Grocery,Snacks,154
P02990,Books,Non-Fiction,2628
P02991,Electronics,Laptops,18970
P02992,Books,Children's,2848
P02993,Electronics,Accessories,51751
P02994,Grocery,Staples,841
P02995,Electronics,Cameras,27752
P02996,Grocery,Beverages,1303
P02997,Grocery,Staples,673
P02998,Home & Kitchen,Cookware,14895
P02999,Fashion,Men's Clothing,5636
P03000,Books,Non-Fiction,2542
